1, 12720, Note_on_c, 1, 60, 100
1, 12720, Note_on_c, 1, 64, 100
1, 12880, Note_off_c, 1, 60, 64
1, 12880, Note_off_c, 1, 64, 64
1, 12960, Note_on_c, 0, 72, 127
1, 12960, Note_on_c, 1, 45, 100
1, 13120, Note_off_c, 1, 45, 64
1, 13280, Note_off_c, 0, 72, 64
1, 13440, Note_on_c, 1, 45, 100
1, 13600, Note_off_c, 1, 45, 64
1, 13680, Note_on_c, 1, 57, 100
1, 13680, Note_on_c, 1, 60, 100
1, 13840, Note_off_c, 1, 57, 64
1, 13840, Note_off_c, 1, 60, 64
1, 14160, Note_on_c, 1, 57, 100
1, 14160, Note_on_c, 1, 60, 100
1, 14320, Note_off_c, 1, 57, 64
1, 14320, Note_off_c, 1, 60, 64
1, 14400, Note_on_c, 1, 50, 100
1, 14560, Note_off_c, 1, 50, 64
1, 14880, Note_on_c, 0, 72, 127
1, 14880, Note_on_c, 1, 50, 100
1, 15040, Note_off_c, 0, 72, 64
1, 15040, Note_off_c, 1, 50, 64
1, 15120, Note_on_c, 0, 71, 127
1, 15120, Note_on_c, 1, 62, 100
1, 15120, Note_on_c, 1, 65, 100
1, 15280, Note_off_c, 0, 71, 64
1, 15280, Note_off_c, 1, 62, 64
1, 15280, Note_off_c, 1, 65, 64
1, 15600, Note_on_c, 0, 69, 127
1, 15600, Note_on_c, 1, 62, 100
1, 15600, Note_on_c, 1, 65, 100
1, 15760, Note_off_c, 0, 69, 64
1, 15760, Note_off_c, 1, 62, 64
1, 15760, Note_off_c, 1, 65, 64
1, 15840, Note_on_c, 0, 71, 127
1, 15840, Note_on_c, 1, 43, 100
1, 16000, Note_off_c, 1, 43, 64
1, 16320, Note_on_c, 0, 72, 127
1, 16320, Note_off_c, 0, 71, 64
1, 16320, Note_on_c, 1, 43, 100
1, 16480, Note_off_c, 0, 72, 64
1, 16480, Note_off_c, 1, 43, 64
1, 16560, Note_on_c, 0, 74, 127
1, 16560, Note_on_c, 1, 55, 100
1, 16560, Note_on_c, 1, 59, 100
1, 16720, Note_off_c, 0, 74, 64
1, 16720, Note_off_c, 1, 55, 64
1, 16720, Note_off_c, 1, 59, 64
1, 17040, Note_on_c, 1, 55, 100
1, 17040, Note_on_c, 1, 59, 100
1, 17200, Note_off_c, 1, 55, 64
1, 17200, Note_off_c, 1, 59, 64
1, 17280, Note_on_c, 0, 76, 127
1, 17280, Note_on_c, 1, 48, 100
1, 17440, Note_off_c, 1, 48, 64
1, 17600, Note_off_c, 0, 76, 64
1, 17760, Note_on_c, 1, 48, 100
1, 17920, Note_off_c, 1, 48, 64
1, 18000, Note_on_c, 0, 76, 127
1, 18000, Note_on_c, 1, 60, 100
1, 18000, Note_on_c, 1, 64, 100
1, 18160, Note_off_c, 1, 60, 64
1, 18160, Note_off_c, 1, 64, 64
1, 18320, Note_off_c, 0, 76, 64
1, 18480, Note_on_c, 1, 60, 100
1, 18480, Note_on_c, 1, 64, 100
1, 18640, Note_off_c, 1, 60, 64
1, 18640, Note_off_c, 1, 64, 64
1, 18720, Note_on_c, 0, 76, 127
1, 18720, Note_on_c, 1, 45, 100
1, 18880, Note_off_c, 1, 45, 64
1, 19040, Note_off_c, 0, 76, 64
1, 19200, Note_on_c, 1, 45, 100
1, 19360, Note_off_c, 1, 45, 64
1, 19440, Note_on_c, 1, 57, 100
1, 19440, Note_on_c, 1, 60, 100
1, 19600, Note_off_c, 1, 57, 64
1, 19600, Note_off_c, 1, 60, 64
1, 19920, Note_on_c, 1, 57, 100
1, 19920, Note_on_c, 1, 60, 100
1, 20080, Note_off_c, 1, 57, 64
1, 20080, Note_off_c, 1, 60, 64
1, 20160, Note_on_c, 1, 41, 100
1, 20320, Note_off_c, 1, 41, 64
1, 20640, Note_on_c, 0, 76, 127
1, 20640, Note_on_c, 1, 41, 100
1, 20800, Note_off_c, 0, 76, 64
1, 20800, Note_off_c, 1, 41, 64
1, 20880, Note_on_c, 0, 74, 127
1, 20880, Note_on_c, 1, 57, 100
1, 20880, Note_on_c, 1, 53, 100
1, 21040, Note_off_c, 0, 74, 64
1, 21040, Note_off_c, 1, 57, 64
1, 21040, Note_off_c, 1, 53, 64
1, 21360, Note_on_c, 0, 72, 127
1, 21360, Note_on_c, 1, 53, 100
1, 21360, Note_on_c, 1, 57, 100
1, 21520, Note_off_c, 0, 72, 64
1, 21520, Note_off_c, 1, 53, 64
1, 21520, Note_off_c, 1, 57, 64
1, 21600, Note_on_c, 0, 74, 127
1, 21600, Note_on_c, 1, 43, 100
1, 21760, Note_off_c, 0, 74, 64
1, 21760, Note_off_c, 1, 43, 64
1, 22080, Note_on_c, 0, 76, 127
1, 22080, Note_on_c, 1, 43, 100
1, 22240, Note_off_c, 0, 76, 64
1, 22240, Note_off_c, 1, 43, 64
1, 22320, Note_on_c, 0, 77, 127
1, 22320, Note_on_c, 1, 55, 100
1, 22320, Note_on_c, 1, 59, 100
1, 22480, Note_off_c, 0, 77, 64
1, 22480, Note_off_c, 1, 55, 64
1, 22480, Note_off_c, 1, 59, 64
1, 22800, Note_on_c, 1, 55, 100
1, 22800, Note_on_c, 1, 59, 100
1, 22960, Note_off_c, 1, 55, 64
1, 22960, Note_off_c, 1, 59, 64
1, 23040, Note_on_c, 0, 79, 127
1, 23040, Note_on_c, 1, 48, 100
1, 23200, Note_off_c, 0, 79, 64
1, 23200, Note_off_c, 1, 48, 64
1, 23520, Note_on_c, 1, 48, 100
1, 23680, Note_off_c, 1, 48, 64
1, 23760, Note_on_c, 1, 60, 100
1, 23760, Note_on_c, 1, 64, 100
1, 23920, Note_off_c, 1, 60, 64
1, 23920, Note_off_c, 1, 64, 64
1, 24240, Note_on_c, 1, 60, 100
1, 24240, Note_on_c, 1, 64, 100
1, 24400, Note_off_c, 1, 60, 64
1, 24400, Note_off_c, 1, 64, 64
1, 24480, Note_on_c, 0, 72, 127
1, 24480, Note_on_c, 1, 45, 100
1, 24640, Note_off_c, 0, 72, 64
1, 24640, Note_off_c, 1, 45, 64
1, 24960, Note_on_c, 1, 45, 100
1, 25120, Note_off_c, 1, 45, 64
1, 25200, Note_on_c, 1, 57, 100
1, 25200, Note_on_c, 1, 60, 100
1, 25360, Note_off_c, 1, 57, 64
1, 25360, Note_off_c, 1, 60, 64
1, 25680, Note_on_c, 1, 57, 100
1, 25680, Note_on_c, 1, 60, 100
1, 25840, Note_off_c, 1, 57, 64
1, 25840, Note_off_c, 1, 60, 64
1, 25920, Note_on_c, 1, 50, 100
1, 26080, Note_off_c, 1, 50, 64
1, 26400, Note_on_c, 0, 81, 127
1, 26400, Note_on_c, 1, 50, 100
1, 26560, Note_off_c, 0, 81, 64
1, 26560, Note_off_c, 1, 50, 64
1, 26640, Note_on_c, 0, 79, 127
1, 26640, Note_on_c, 1, 62, 100
1, 26640, Note_on_c, 1, 65, 100
1, 26800, Note_off_c, 0, 79, 64
1, 26800, Note_off_c, 1, 62, 64
1, 26800, Note_off_c, 1, 65, 64
1, 27120, Note_on_c, 0, 77, 127
1, 27120, Note_on_c, 1, 62, 100
1, 27120, Note_on_c, 1, 65, 100
1, 27280, Note_off_c, 0, 77, 64
1, 27280, Note_off_c, 1, 62, 64
1, 27280, Note_off_c, 1, 65, 64
1, 27360, Note_on_c, 0, 76, 127
1, 27360, Note_on_c, 1, 43, 100
1, 27520, Note_off_c, 0, 76, 64
1, 27520, Note_off_c, 1, 43, 64
1, 27840, Note_on_c, 1, 43, 100
1, 28000, Note_off_c, 1, 43, 64
1, 28080, Note_on_c, 0, 74, 127
1, 28080, Note_on_c, 1, 55, 100
1, 28080, Note_on_c, 1, 59, 100
1, 28240, Note_off_c, 0, 74, 64
1, 28240, Note_off_c, 1, 55, 64
1, 28240, Note_off_c, 1, 59, 64
1, 28560, Note_on_c, 1, 55, 100
1, 28560, Note_on_c, 1, 59, 100
1, 28720, Note_off_c, 1, 55, 64
1, 28720, Note_off_c, 1, 59, 64
1, 28800, Note_on_c, 0, 72, 127
1, 28800, Note_on_c, 1, 48, 100
1, 28960, Note_off_c, 0, 72, 64
1, 28960, Note_off_c, 1, 48, 64
1, 29280, Note_on_c, 1, 48, 100
1, 29440, Note_off_c, 1, 48, 64
1, 29520, Note_on_c, 1, 60, 100
1, 29520, Note_on_c, 1, 64, 100
1, 29680, Note_off_c, 1, 60, 64
1, 29680, Note_off_c, 1, 64, 64
1, 30000, Note_on_c, 0, 71, 127
1, 30000, Note_on_c, 1, 60, 100
1, 30000, Note_on_c, 1, 64, 100
1, 30160, Note_off_c, 0, 71, 64
1, 30160, Note_off_c, 1, 60, 64
1, 30160, Note_off_c, 1, 64, 64
1, 30240, Note_on_c, 0, 69, 127
1, 30240, Note_on_c, 1, 45, 100
1, 30400, Note_off_c, 0, 69, 64
1, 30400, Note_off_c, 1, 45, 64
1, 30720, Note_on_c, 1, 45, 100
1, 30880, Note_off_c, 1, 45, 64
1, 30960, Note_on_c, 1, 57, 100
1, 30960, Note_on_c, 1, 60, 100
1, 31120, Note_off_c, 1, 57, 64
1, 31120, Note_off_c, 1, 60, 64
1, 31440, Note_on_c, 0, 67, 127
1, 31440, Note_on_c, 1, 57, 100
1, 31440, Note_on_c, 1, 60, 100
1, 31600, Note_off_c, 0, 67, 64
1, 31600, Note_off_c, 1, 57, 64
1, 31600, Note_off_c, 1, 60, 64
1, 31680, Note_on_c, 0, 65, 127
1, 31680, Note_on_c, 1, 41, 100
1, 31840, Note_off_c, 0, 65, 64
1, 31840, Note_off_c, 1, 41, 64
1, 32160, Note_on_c, 1, 41, 100
1, 32320, Note_off_c, 1, 41, 64
1, 32400, Note_on_c, 1, 57, 100
1, 32400, Note_on_c, 1, 53, 100
1, 32560, Note_off_c, 1, 57, 64
1, 32560, Note_off_c, 1, 53, 64
1, 32880, Note_on_c, 0, 67, 127
1, 32880, Note_on_c, 1, 53, 100
1, 32880, Note_on_c, 1, 57, 100
1, 33040, Note_off_c, 0, 67, 64
1, 33040, Note_off_c, 1, 53, 64
1, 33040, Note_off_c, 1, 57, 64
1, 33120, Note_on_c, 0, 69, 127
1, 33120, Note_on_c, 1, 43, 100
1, 33280, Note_off_c, 0, 69, 64
1, 33280, Note_off_c, 1, 43, 64
1, 33600, Note_on_c, 1, 43, 100
1, 33760, Note_off_c, 1, 43, 64
1, 33840, Note_on_c, 0, 71, 127
1, 33840, Note_on_c, 1, 55, 100
1, 33840, Note_on_c, 1, 59, 100
1, 34000, Note_off_c, 0, 71, 64
1, 34000, Note_off_c, 1, 55, 64
1, 34000, Note_off_c, 1, 59, 64
1, 34320, Note_on_c, 1, 55, 100
1, 34320, Note_on_c, 1, 59, 100
1, 34480, Note_off_c, 1, 55, 64
1, 34480, Note_off_c, 1, 59, 64
1, 34560, Note_on_c, 0, 72, 127
1, 34560, Note_on_c, 1, 48, 100
1, 34720, Note_off_c, 0, 72, 64
1, 34720, Note_off_c, 1, 48, 64
1, 35040, Note_on_c, 1, 48, 100
1, 35200, Note_off_c, 1, 48, 64
1, 35280, Note_on_c, 0, 72, 127
1, 35280, Note_on_c, 1, 60, 100
1, 35280, Note_on_c, 1, 64, 100
1, 35440, Note_off_c, 1, 60, 64
1, 35440, Note_off_c, 1, 64, 64
1, 35600, Note_off_c, 0, 72, 64
1, 35760, Note_on_c, 1, 60, 100
1, 35760, Note_on_c, 1, 64, 100
1, 35920, Note_off_c, 1, 60, 64
1, 35920, Note_off_c, 1, 64, 64
1, 36000, Note_on_c, 0, 72, 127
1, 36000, Note_on_c, 1, 45, 100
1, 36160, Note_off_c, 1, 45, 64
1, 36320, Note_off_c, 0, 72, 64
1, 36480, Note_on_c, 1, 45, 100
1, 36640, Note_off_c, 1, 45, 64
1, 36720, Note_on_c, 1, 57, 100
1, 36720, Note_on_c, 1, 60, 100
1, 36880, Note_off_c, 1, 57, 64
1, 36880, Note_off_c, 1, 60, 64
1, 37200, Note_on_c, 1, 57, 100
1, 37200, Note_on_c, 1, 60, 100
1, 37360, Note_off_c, 1, 57, 64
1, 37360, Note_off_c, 1, 60, 64
1, 37440, Note_on_c, 1, 50, 100
1, 37600, Note_off_c, 1, 50, 64
1, 37920, Note_on_c, 0, 72, 127
1, 37920, Note_on_c, 1, 50, 100
1, 38080, Note_off_c, 0, 72, 64
1, 38080, Note_off_c, 1, 50, 64
1, 38160, Note_on_c, 0, 71, 127
1, 38160, Note_on_c, 1, 62, 100
1, 38160, Note_on_c, 1, 65, 100
1, 38320, Note_off_c, 0, 71, 64
1, 38320, Note_off_c, 1, 62, 64
1, 38320, Note_off_c, 1, 65, 64
1, 38640, Note_on_c, 0, 69, 127
1, 38640, Note_on_c, 1, 62, 100
1, 38640, Note_on_c, 1, 65, 100
1, 38800, Note_off_c, 0, 69, 64
1, 38800, Note_off_c, 1, 62, 64
1, 38800, Note_off_c, 1, 65, 64
1, 38880, Note_on_c, 0, 71, 127
1, 38880, Note_on_c, 1, 43, 100
1, 39040, Note_off_c, 0, 71, 64
1, 39040, Note_off_c, 1, 43, 64
1, 39360, Note_on_c, 0, 72, 127
1, 39360, Note_on_c, 1, 43, 100
1, 39520, Note_off_c, 0, 72, 64
1, 39520, Note_off_c, 1, 43, 64
1, 39600, Note_on_c, 0, 74, 127
1, 39600, Note_on_c, 1, 55, 100
1, 39600, Note_on_c, 1, 59, 100
1, 39760, Note_off_c, 0, 74, 64
1, 39760, Note_off_c, 1, 55, 64
1, 39760, Note_off_c, 1, 59, 64
1, 40080, Note_on_c, 1, 55, 100
1, 40080, Note_on_c, 1, 59, 100
1, 40240, Note_off_c, 1, 55, 64
1, 40240, Note_off_c, 1, 59, 64
1, 40320, Note_on_c, 0, 76, 127
1, 40320, Note_on_c, 1, 48, 100
1, 40480, Note_off_c, 1, 48, 64
1, 40640, Note_off_c, 0, 76, 64
1, 40800, Note_on_c, 1, 48, 100
1, 40960, Note_off_c, 1, 48, 64
1, 41040, Note_on_c, 0, 76, 127
1, 41040, Note_on_c, 1, 60, 100
1, 41040, Note_on_c, 1, 64, 100
1, 41200, Note_off_c, 1, 60, 64
1, 41200, Note_off_c, 1, 64, 64
1, 41360, Note_off_c, 0, 76, 64
1, 41520, Note_on_c, 1, 60, 100
1, 41520, Note_on_c, 1, 64, 100
1, 41680, Note_off_c, 1, 60, 64
1, 41680, Note_off_c, 1, 64, 64
1, 41760, Note_on_c, 0, 76, 127
1, 41760, Note_on_c, 1, 45, 100
1, 41920, Note_off_c, 1, 45, 64
1, 42080, Note_off_c, 0, 76, 64
1, 42240, Note_on_c, 1, 45, 100
1, 42400, Note_off_c, 1, 45, 64
1, 42480, Note_on_c, 1, 57, 100
1, 42480, Note_on_c, 1, 60, 100
1, 42640, Note_off_c, 1, 57, 64
1, 42640, Note_off_c, 1, 60, 64
1, 42960, Note_on_c, 1, 57, 100
1, 42960, Note_on_c, 1, 60, 100
1, 43120, Note_off_c, 1, 57, 64
1, 43120, Note_off_c, 1, 60, 64
1, 43200, Note_on_c, 1, 41, 100
1, 43360, Note_off_c, 1, 41, 64
1, 43680, Note_on_c, 0, 76, 127
1, 43680, Note_on_c, 1, 41, 100
1, 43840, Note_off_c, 0, 76, 64
1, 43840, Note_off_c, 1, 41, 64
1, 43920, Note_on_c, 0, 74, 127
1, 43920, Note_on_c, 1, 57, 100
1, 43920, Note_on_c, 1, 53, 100
1, 44080, Note_off_c, 0, 74, 64
1, 44080, Note_off_c, 1, 57, 64
1, 44080, Note_off_c, 1, 53, 64
1, 44400, Note_on_c, 0, 72, 127
1, 44400, Note_on_c, 1, 53, 100
1, 44400, Note_on_c, 1, 57, 100
1, 44560, Note_off_c, 0, 72, 64
1, 44560, Note_off_c, 1, 53, 64
1, 44560, Note_off_c, 1, 57, 64
1, 44640, Note_on_c, 0, 74, 127
1, 44640, Note_on_c, 1, 43, 100
1, 44800, Note_off_c, 0, 74, 64
1, 44800, Note_off_c, 1, 43, 64
1, 45120, Note_on_c, 0, 76, 127
1, 45120, Note_on_c, 1, 43, 100
1, 45280, Note_off_c, 0, 76, 64
1, 45280, Note_off_c, 1, 43, 64
1, 45360, Note_on_c, 0, 77, 127
1, 45360, Note_on_c, 1, 55, 100
1, 45360, Note_on_c, 1, 59, 100
1, 45520, Note_off_c, 0, 77, 64
1, 45520, Note_off_c, 1, 55, 64
1, 45520, Note_off_c, 1, 59, 64
1, 45840, Note_on_c, 1, 55, 100
1, 45840, Note_on_c, 1, 59, 100
1, 46000, Note_off_c, 1, 55, 64
1, 46000, Note_off_c, 1, 59, 64
1, 46080, Note_on_c, 0, 79, 127
1, 46080, Note_on_c, 1, 48, 100
1, 46240, Note_off_c, 0, 79, 64
1, 46240, Note_off_c, 1, 48, 64
1, 46560, Note_on_c, 1, 48, 100
1, 46720, Note_off_c, 1, 48, 64
1, 46800, Note_on_c, 1, 60, 100
1, 46800, Note_on_c, 1, 64, 100
1, 46960, Note_off_c, 1, 60, 64
1, 46960, Note_off_c, 1, 64, 64
1, 47280, Note_on_c, 1, 60, 100
1, 47280, Note_on_c, 1, 64, 100
1, 47440, Note_off_c, 1, 60, 64
1, 47440, Note_off_c, 1, 64, 64
1, 47520, Note_on_c, 0, 72, 127
1, 47520, Note_on_c, 1, 45, 100
1, 47680, Note_off_c, 0, 72, 64
1, 47680, Note_off_c, 1, 45, 64
1, 48000, Note_on_c, 1, 45, 100
1, 48160, Note_off_c, 1, 45, 64
1, 48240, Note_on_c, 1, 57, 100
1, 48240, Note_on_c, 1, 60, 100
1, 48400, Note_off_c, 1, 57, 64
1, 48400, Note_off_c, 1, 60, 64
1, 48720, Note_on_c, 1, 57, 100
1, 48720, Note_on_c, 1, 60, 100
1, 48880, Note_off_c, 1, 57, 64
1, 48880, Note_off_c, 1, 60, 64
1, 48960, Note_on_c, 1, 50, 100
1, 49120, Note_off_c, 1, 50, 64
1, 49440, Note_on_c, 0, 81, 127
1, 49440, Note_on_c, 1, 50, 100
1, 49600, Note_off_c, 0, 81, 64
1, 49600, Note_off_c, 1, 50, 64
1, 49680, Note_on_c, 0, 79, 127
1, 49680, Note_on_c, 1, 62, 100
1, 49680, Note_on_c, 1, 65, 100
1, 49840, Note_off_c, 0, 79, 64
1, 49840, Note_off_c, 1, 62, 64
1, 49840, Note_off_c, 1, 65, 64
1, 50160, Note_on_c, 0, 77, 127
1, 50160, Note_on_c, 1, 62, 100
1, 50160, Note_on_c, 1, 65, 100
1, 50320, Note_off_c, 0, 77, 64
1, 50320, Note_off_c, 1, 62, 64
1, 50320, Note_off_c, 1, 65, 64
1, 50400, Note_on_c, 0, 76, 127
1, 50400, Note_on_c, 1, 43, 100
1, 50560, Note_off_c, 0, 76, 64
1, 50560, Note_off_c, 1, 43, 64
1, 50880, Note_on_c, 1, 43, 100
1, 51040, Note_off_c, 1, 43, 64
1, 51120, Note_on_c, 0, 74, 127
1, 51120, Note_on_c, 1, 55, 100
1, 51120, Note_on_c, 1, 59, 100
1, 51280, Note_off_c, 0, 74, 64
1, 51280, Note_off_c, 1, 55, 64
1, 51280, Note_off_c, 1, 59, 64
1, 51600, Note_on_c, 1, 55, 100
1, 51600, Note_on_c, 1, 59, 100
1, 51760, Note_off_c, 1, 55, 64
1, 51760, Note_off_c, 1, 59, 64
1, 51840, Note_on_c, 0, 72, 127
1, 51840, Note_on_c, 1, 48, 100
1, 52000, Note_off_c, 0, 72, 64
1, 52000, Note_off_c, 1, 48, 64
1, 52320, Note_on_c, 1, 48, 100
1, 52480, Note_off_c, 1, 48, 64
1, 52560, Note_on_c, 1, 60, 100
1, 52560, Note_on_c, 1, 64, 100
1, 52720, Note_off_c, 1, 60, 64
1, 52720, Note_off_c, 1, 64, 64
1, 53040, Note_on_c, 0, 71, 127
1, 53040, Note_on_c, 1, 60, 100
1, 53040, Note_on_c, 1, 64, 100
1, 53200, Note_off_c, 0, 71, 64
1, 53200, Note_off_c, 1, 60, 64
1, 53200, Note_off_c, 1, 64, 64
1, 53280, Note_on_c, 0, 69, 127
1, 53280, Note_on_c, 1, 45, 100
1, 53440, Note_off_c, 0, 69, 64
1, 53440, Note_off_c, 1, 45, 64
1, 53760, Note_on_c, 1, 45, 100
1, 53920, Note_off_c, 1, 45, 64
1, 54000, Note_on_c, 1, 57, 100
1, 54000, Note_on_c, 1, 60, 100
1, 54160, Note_off_c, 1, 57, 64
1, 54160, Note_off_c, 1, 60, 64
1, 54480, Note_on_c, 0, 67, 127
1, 54480, Note_on_c, 1, 57, 100
1, 54480, Note_on_c, 1, 60, 100
1, 54640, Note_off_c, 0, 67, 64
1, 54640, Note_off_c, 1, 57, 64
1, 54640, Note_off_c, 1, 60, 64
1, 54720, Note_on_c, 0, 65, 127
1, 54720, Note_on_c, 1, 41, 100
1, 54880, Note_off_c, 0, 65, 64
1, 54880, Note_off_c, 1, 41, 64
1, 55200, Note_on_c, 1, 41, 100
1, 55360, Note_off_c, 1, 41, 64
1, 55440, Note_on_c, 1, 57, 100
1, 55440, Note_on_c, 1, 53, 100
1, 55600, Note_off_c, 1, 57, 64
1, 55600, Note_off_c, 1, 53, 64
1, 55920, Note_on_c, 0, 67, 127
1, 55920, Note_on_c, 1, 53, 100
1, 55920, Note_on_c, 1, 57, 100
1, 56080, Note_off_c, 0, 67, 64
1, 56080, Note_off_c, 1, 53, 64
1, 56080, Note_off_c, 1, 57, 64
1, 56160, Note_on_c, 0, 69, 127
1, 56160, Note_on_c, 1, 43, 100
1, 56320, Note_off_c, 0, 69, 64
1, 56320, Note_off_c, 1, 43, 64
1, 56640, Note_on_c, 1, 43, 100
1, 56800, Note_off_c, 1, 43, 64
1, 56880, Note_on_c, 0, 71, 127
1, 56880, Note_on_c, 1, 55, 100
1, 56880, Note_on_c, 1, 59, 100
1, 57040, Note_off_c, 0, 71, 64
1, 57040, Note_off_c, 1, 55, 64
1, 57040, Note_off_c, 1, 59, 64
1, 57360, Note_on_c, 1, 55, 100
1, 57360, Note_on_c, 1, 59, 100
1, 57520, Note_off_c, 1, 55, 64
1, 57520, Note_off_c, 1, 59, 64
1, 57600, Note_on_c, 0, 72, 127
1, 57600, Note_on_c, 1, 60, 100
1, 57760, Note_off_c, 0, 72, 64
1, 57760, Note_off_c, 1, 60, 64
1, 58080, Note_on_c, 1, 60, 100
1, 58240, Note_off_c, 1, 60, 64
1, 58320, Note_on_c, 0, 72, 127
1, 58320, Note_on_c, 1, 64, 100
1, 58480, Note_off_c, 1, 64, 64
1, 58640, Note_off_c, 0, 72, 64
1, 58800, Note_on_c, 1, 64, 100
1, 58960, Note_off_c, 1, 64, 64
1, 59040, Note_on_c, 0, 72, 127
1, 59040, Note_on_c, 1, 57, 100
1, 59200, Note_off_c, 1, 57, 64
1, 59360, Note_off_c, 0, 72, 64
1, 59520, Note_on_c, 1, 57, 100
1, 59680, Note_off_c, 1, 57, 64
1, 59760, Note_on_c, 1, 60, 100
1, 59920, Note_off_c, 1, 60, 64
1, 60240, Note_on_c, 1, 60, 100
1, 60400, Note_off_c, 1, 60, 64
1, 60480, Note_on_c, 1, 62, 100
1, 60640, Note_off_c, 1, 62, 64
1, 60960, Note_on_c, 0, 72, 127
1, 60960, Note_on_c, 1, 62, 100
1, 61120, Note_off_c, 0, 72, 64
1, 61120, Note_off_c, 1, 62, 64
1, 61200, Note_on_c, 0, 71, 127
1, 61200, Note_on_c, 1, 65, 100
1, 61360, Note_off_c, 0, 71, 64
1, 61360, Note_off_c, 1, 65, 64
1, 61680, Note_on_c, 0, 69, 127
1, 61680, Note_on_c, 1, 65, 100
1, 61840, Note_off_c, 0, 69, 64
1, 61840, Note_off_c, 1, 65, 64
1, 61920, Note_on_c, 0, 71, 127
1, 61920, Note_on_c, 1, 55, 100
1, 62080, Note_off_c, 0, 71, 64
1, 62080, Note_off_c, 1, 55, 64
1, 62400, Note_on_c, 0, 72, 127
1, 62400, Note_on_c, 1, 55, 100
1, 62560, Note_off_c, 0, 72, 64
1, 62560, Note_off_c, 1, 55, 64
1, 62640, Note_on_c, 0, 74, 127
1, 62640, Note_on_c, 1, 59, 100
1, 62800, Note_off_c, 0, 74, 64
1, 62800, Note_off_c, 1, 59, 64
1, 63120, Note_on_c, 1, 59, 100
1, 63280, Note_off_c, 1, 59, 64
1, 63360, Note_on_c, 0, 76, 127
1, 63360, Note_on_c, 1, 60, 100
